Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      232;19891114;  10;   -0.8;   5.5;   8.0;  973.10;   95.00;   1.4;    0.7;   -1.4;   -0.6;   6.6;   0.0;   0;    0.000;   0;eor
      232;19891115;  10;    0.4;   5.9;   5.7;  969.50;   92.00;   1.4;    3.4;   -1.5;   -1.0;   5.8;   0.0;   0;    0.500;   0;eor
      232;19891116;  10;    1.6;   5.6;   3.3;  967.70;   80.00;   4.3;    4.7;   -1.5;   -2.5;  11.2;   0.0;   0;    6.800;   0;eor
      232;19891117;  10;   -0.2;   3.9;   0.0;  963.80;   63.00;   4.3;    3.6;   -1.7;   -2.3;  13.3;   0.0;   0;    8.300;   0;eor
      232;19891118;  10;   -1.6;   4.3;   0.0;  962.10;   79.00;   1.5;    3.7;   -5.8;   -6.9;   4.3;   0.0;   0;    7.900;   0;eor
      232;19891119;  10;   -1.2;   4.8;   0.7;  961.90;   85.00;   0.3;    6.4;   -5.8;   -6.5;   3.0;   0.0;   0;    7.900;   0;eor
      232;19891120;  10;   -0.8;   5.2;   2.0;  961.90;   87.00;   0.4;    6.1;   -6.1;   -7.0;   2.7;   0.0;   0;    4.500;   0;eor
      232;19891121;  10;    0.9;   6.1;   3.3;  957.30;   91.00;   0.5;    7.0;   -3.5;   -4.1;   3.1;   0.0;   0;    4.300;   0;eor
      232;19891122;  10;    1.0;   6.7;   5.0;  950.40;   95.00;   2.4;    9.5;   -1.4;   -0.8;  13.6;   1.8;   8;    0.000;   0;eor
      232;19891123;  10;   -5.0;   4.2;   1.3;  958.20;   95.00;   0.6;   -0.9;   -6.6;   -8.0;   3.2;   0.0;   0;    2.600;   0;eor
      232;19891124;  10;   -2.5;   4.1;   2.3;  954.10;   81.00;   1.3;    2.8;   -8.8;   -9.5;   3.2;   0.6;   7;    6.800;   0;eor
      232;19891125;  10;   -7.0;   3.6;   3.7;  962.40;   89.00;   2.1;   -1.5;  -10.6;   -6.4;  10.5;   0.3;   7;    1.000;   0;eor
      232;19891126;  10;   -4.8;   2.7;   4.0;  964.70;   69.00;   2.7;   -0.7;  -14.2;  -15.3;   7.8;   0.0;   0;    3.200;   1;eor
      232;19891127;  10;   -0.3;   5.2;   6.3;  962.20;   87.00;   2.3;    2.3;   -4.8;   -7.6;   8.1;   0.0;   0;    0.000;   1;eor
      232;19891128;  10;    0.9;   5.8;   3.0;  968.10;   85.00;   2.9;    5.6;   -2.3;    0.2;   8.5;   0.0;   0;    4.100;   1;eor
      232;19891129;  10;   -3.0;   3.8;   1.3;  972.20;   77.00;   2.0;    2.0;   -4.8;   -6.6;   8.7;   0.0;   0;    6.300;   0;eor
      232;19891130;  10;   -3.8;   3.9;   0.0;  974.70;   84.00;   0.7;    2.3;   -8.4;   -9.4;   3.6;   0.0;   0;    5.300;   0;eor
      232;19891201;  10;   -4.6;   3.4;   0.0;  980.60;   79.00;   1.5;   -0.1;   -8.3;   -9.6;   5.5;   0.0;   0;    5.900;   0;eor
      232;19891202;  10;   -3.1;   3.9;   1.0;  982.60;   80.00;   1.5;    1.6;   -8.0;   -9.0;   5.1;   0.0;   0;    6.400;   0;eor
      232;19891203;  10;   -4.4;   4.0;   2.0;  978.00;   87.00;   0.8;    1.4;   -7.9;   -9.1;   5.5;   0.0;   0;    3.600;   0;eor
      232;19891204;  10;   -5.2;   3.9;   5.3;  973.60;   92.00;   0.9;   -0.5;   -9.5;  -10.5;   5.1;   0.0;   0;    2.000;   0;eor
      232;19891205;  10;   -3.2;   4.6;   8.0;  971.20;   98.00;   0.5;   -1.9;   -6.7;   -6.3;   2.8;   0.0;   0;    0.000;   0;eor
      232;19891206;  10;   -2.1;   4.6;   8.0;  968.00;   88.00;   1.3;   -1.7;   -2.2;   -1.8;   6.6;   0.0;   0;    0.000;   0;eor
      232;19891207;  10;   -0.2;   5.5;   7.3;  966.40;   90.00;   1.6;    2.0;   -3.0;   -2.5;   5.5;   0.0;   0;    0.000;   0;eor
      232;19891208;  10;   -2.4;   4.7;   8.0;  962.40;   90.00;   2.4;   -0.7;   -3.0;   -5.7;   7.1;   0.0;   0;    0.000;   0;eor
      232;19891209;  10;   -2.2;   4.3;   8.0;  961.60;   84.00;   1.2;   -0.8;   -4.9;   -4.2;   5.2;   0.0;   7;    1.700;   0;eor
      232;19891210;  10;   -4.3;   4.0;   2.0;  963.70;   84.00;   2.1;   -0.3;   -7.4;   -3.6;   7.9;   0.0;   0;    4.400;   0;eor
      232;19891211;  10;   -1.9;   5.0;   5.7;  959.80;   92.00;   1.6;    0.4;   -8.7;  -10.4;   9.0;   0.0;   0;    0.000;   0;eor
      232;19891212;  10;    2.0;   6.1;   7.3;  952.90;   89.00;   2.2;    4.4;   -3.3;   -5.6;  13.3;   6.8;   6;    0.000;   0;eor
      232;19891213;  10;    6.8;   8.2;   6.3;  946.10;   85.00;   4.7;    9.2;    2.6;    0.8;  19.6;   6.5;   6;    0.000;   0;eor
      232;19891214;  10;    8.5;   6.1;   5.3;  946.10;   53.00;   4.7;   13.2;    3.4;    2.6;  17.0;   6.7;   6;    0.600;   0;eor
      232;19891215;  10;    9.5;  10.5;   8.0;  944.70;   90.00;   6.1;   10.6;    3.5;    2.3;  19.8;  22.1;   6;    0.000;   0;eor
      232;19891216;  10;    9.6;   9.5;   6.7;  942.80;   73.00;   3.2;   16.7;    5.6;    8.6;  11.9;   0.5;   6;    3.300;   0;eor
      232;19891217;  10;    9.7;   9.1;   5.3;  943.60;   77.00;   3.5;   11.1;    5.6;    3.0;  13.9;   6.8;   6;    1.100;   0;eor
      232;19891218;  10;    5.6;   7.8;   4.0;  945.40;   84.00;   2.3;   10.8;    3.7;    1.4;   8.1;   5.0;   6;    3.000;   0;eor
      232;19891219;  10;    7.0;   8.5;   4.7;  954.20;   82.00;   4.2;    8.8;    2.4;    0.7;  13.8;   2.8;   6;    0.300;   0;eor
      232;19891220;  10;    8.2;   7.5;   7.3;  959.70;   72.00;   3.0;   11.8;    1.1;   -0.5;  10.2;   2.8;   6;    0.000;   0;eor
      232;19891221;  10;   10.9;  10.0;   7.3;  959.70;   76.00;   3.9;   14.1;    7.4;    0.6;  13.6;   5.4;   6;    0.300;   0;eor
      232;19891222;  10;    8.9;   9.3;   5.0;  951.10;   83.00;   2.9;   11.9;    2.9;    3.1;  16.3;   0.4;   6;    5.100;   0;eor
      232;19891223;  10;    4.2;   5.2;   7.3;  966.40;   64.00;   5.3;    9.6;    2.8;    1.4;  18.9;   3.2;   6;    2.000;   0;eor
      232;19891224;  10;    3.8;   7.5;   5.3;  966.90;   91.00;   3.8;    6.7;    2.1;    1.5;  14.1;   3.1;   6;    0.100;   0;eor
      232;19891225;  10;   -0.6;   5.5;   3.3;  963.80;   90.00;   1.2;    4.8;   -3.0;   -4.4;   6.2;   0.0;   0;    5.600;   0;eor
      232;19891226;  10;   -0.3;   5.4;   7.7;  960.80;   92.00;   2.6;    0.3;   -2.4;   -2.6;  12.9;   0.0;   0;    0.000;   0;eor
      232;19891227;  10;   -1.8;   5.0;   8.0;  959.10;   91.00;   1.9;    0.3;   -2.7;   -1.3;   5.8;   0.0;   0;    0.000;   0;eor
      232;19891228;  10;   -2.1;   4.7;   8.0;  962.60;   91.00;   1.6;   -1.3;   -3.7;   -3.1;   4.5;   0.0;   0;    0.000;   0;eor
      232;19891229;  10;   -3.0;   4.6;   8.0;  965.80;   94.00;   1.5;   -1.4;   -3.4;   -2.5;   4.0;   0.0;   0;    0.000;   0;eor
      232;19891230;  10;   -3.4;   4.2;   7.7;  966.30;   88.00;   1.0;   -2.7;   -4.6;   -4.1;   4.5;   0.0;   0;    0.000;   0;eor
      232;19891231;  10;   -5.0;   4.1;   5.0;  965.50;   94.00;   1.0;   -3.2;   -6.0;   -4.5;   4.1;   0.0;   0;    0.000;   0;eor
      232;19900101;  10;   -5.4;   4.0;   2.7;  964.30;   95.00;   0.7;   -2.5;   -6.5;   -5.6;   1.9;   0.0;   0;    2.900;   0;eor
      232;19900102;  10;   -2.9;   4.3;   2.7;  966.30;   87.00;   0.7;    1.9;   -7.1;   -8.3;   2.7;   0.0;   6;    3.300;   0;eor
      232;19900103;  10;   -1.2;   5.2;   8.0;  966.20;   94.00;   2.0;   -0.6;   -4.9;   -7.3;   8.9;   0.0;   6;    0.000;   0;eor
      232;19900104;  10;   -4.2;   4.3;   5.3;  969.40;   93.00;   1.9;   -1.0;   -6.0;   -3.7;   7.0;   0.0;   0;    0.000;   0;eor
      232;19900105;  10;   -1.8;   5.0;   6.7;  969.90;   94.00;   0.9;    0.4;   -6.5;   -7.2;   4.9;   5.3;   7;    0.000;   0;eor
      232;19900106;  10;   -2.5;   5.0;   8.0;  972.80;   96.00;   1.6;   -0.3;   -3.6;   -1.6;   4.9;   0.0;   0;    0.000;   6;eor
      232;19900107;  10;   -4.1;   4.3;   8.0;  976.80;   95.00;   0.6;   -2.7;   -7.2;   -6.3;   3.5;   0.0;   0;    0.000;   6;eor
      232;19900108;  10;   -6.4;   3.5;   6.0;  980.30;   95.00;   0.9;   -3.6;  -10.8;   -8.4;   3.6;   0.0;   0;    3.000;   5;eor
      232;19900109;  10;   -6.5;   3.5;   2.7;  981.00;   88.00;   1.2;    0.4;  -11.6;  -12.1;   3.4;   0.0;   0;    4.100;   4;eor
      232;19900110;  10;   -7.4;   3.4;   4.0;  978.10;   92.00;   0.4;   -3.2;   -9.3;   -9.6;   2.8;   0.0;   0;    2.500;   4;eor
      232;19900111;  10;   -6.9;   3.5;   5.0;  977.50;   93.00;   0.8;   -3.7;  -10.5;  -11.3;   3.2;   0.0;   0;    1.500;   4;eor
      232;19900112;  10;   -8.9;   3.0;   3.0;  975.90;   92.00;   0.5;   -2.8;  -12.3;  -10.5;   2.2;   0.0;   0;    4.400;   4;eor
      232;19900113;  10;   -7.2;   3.2;   0.3;  973.90;   87.00;   0.8;   -1.3;  -12.9;  -14.9;   3.9;   0.0;   0;    8.000;   4;eor
      232;19900114;  10;   -8.8;   3.1;   2.7;  971.20;   91.00;   0.5;   -0.5;  -11.4;  -12.4;   3.7;   0.0;   0;    5.100;   4;eor
      232;19900115;  10;   -1.4;   4.2;   5.3;  972.80;   79.00;   1.8;    2.5;  -13.2;  -15.0;   7.0;   0.0;   6;    4.600;   4;eor
      232;19900116;  10;    4.6;   7.2;   5.3;  972.50;   83.00;   3.3;    6.9;    1.3;    0.5;  11.0;   0.0;   6;    0.800;   1;eor
      232;19900117;  10;    5.3;   7.7;   8.0;  969.10;   87.00;   3.9;    7.0;    3.1;    1.0;   9.6;   0.3;   6;    0.000;   0;eor
      232;19900118;  10;    0.4;   5.9;   4.7;  971.40;   89.00;   1.0;    5.5;   -1.7;    0.8;   6.1;   0.0;   0;    1.900;   0;eor
      232;19900119;  10;   -0.6;   4.9;   5.0;  974.30;   85.00;   1.2;    3.3;   -4.6;   -6.0;   6.2;   0.0;   7;    6.300;   0;eor
      232;19900120;  10;    2.5;   4.9;   7.7;  975.80;   68.00;   4.4;    3.5;   -2.8;   -4.5;  14.1;   1.0;   8;    0.200;   0;eor
      232;19900121;  10;    4.4;   7.7;   7.3;  978.40;   90.00;   1.9;    7.5;    2.9;    2.0;   7.4;   0.4;   6;    0.100;   0;eor
      232;19900122;  10;    1.2;   6.3;   3.0;  977.00;   91.00;   1.2;    6.4;   -1.0;   -1.4;   6.7;   0.0;   0;    5.200;   0;eor
      232;19900123;  10;    1.4;   5.4;   4.3;  967.80;   82.00;   1.0;    6.0;   -4.2;   -3.6;   5.0;   2.9;   6;    4.500;   0;eor
      232;19900124;  10;    4.9;   7.9;   7.3;  957.50;   86.00;   6.4;    9.3;    1.9;    0.8;  18.9;   7.9;   6;    0.100;   0;eor
      232;19900125;  10;    8.8;   7.9;   5.7;  950.60;   74.00;   7.0;   11.6;    2.5;    0.9;  24.9;   1.2;   6;    0.000;   0;eor
      232;19900126;  10;    4.9;   5.5;   4.3;  951.70;   62.00;   8.4;   11.7;    3.2;    3.5;  19.9;   0.0;   6;    6.100;   0;eor
      232;19900127;  10;    3.8;   4.8;   2.7;  956.60;   58.00;   4.8;    8.5;    0.8;    0.9;  20.8;   0.0;   0;    5.200;   0;eor
      232;19900128;  10;    3.6;   6.4;   7.3;  950.60;   80.00;   1.8;    7.4;   -0.5;   -2.2;   8.6;   3.3;   6;    3.000;   0;eor
      232;19900129;  10;    2.8;   6.7;   6.0;  955.90;   88.00;   1.9;    6.7;    0.4;    0.0;   5.8;   0.0;   0;    5.500;   0;eor
      232;19900130;  10;    2.4;   6.3;   5.0;  956.80;   86.00;   2.5;    7.9;   -0.2;    0.2;  10.1;   0.0;   0;    1.600;   0;eor
      232;19900131;  10;    2.2;   6.2;   4.3;  955.00;   85.00;   1.3;    9.0;   -1.7;   -3.6;   5.7;   0.0;   0;    5.500;   0;eor
      232;19900201;  10;    2.4;   6.0;   5.7;  957.70;   82.00;   1.0;    8.3;   -1.4;   -3.2;   5.4;   0.0;   0;    2.000;   0;eor
      232;19900202;  10;    3.1;   6.6;   4.0;  960.80;   88.00;   2.6;    6.8;   -2.0;   -3.8;   9.9;   0.9;   6;    0.600;   0;eor
      232;19900203;  10;    6.9;   6.2;   6.0;  962.30;   69.00;   4.0;   10.9;   -1.7;   -3.6;  19.5;   0.0;   0;    7.200;   0;eor
      232;19900204;  10;    2.8;   5.3;   0.7;  976.00;   69.00;   3.7;   10.0;   -0.1;   -0.3;  23.2;   0.0;   0;    8.100;   0;eor
      232;19900205;  10;    1.9;   5.0;   0.7;  973.50;   74.00;   1.6;   11.2;   -3.2;   -4.9;   5.5;   0.0;   0;    8.700;   0;eor
      232;19900206;  10;   -0.3;   5.3;   1.0;  965.00;   85.00;   0.7;    7.7;   -4.4;   -6.2;   3.8;   0.0;   0;    8.200;   0;eor
      232;19900207;  10;    5.8;   6.1;   4.3;  966.00;   66.00;   2.5;   14.8;   -2.6;   -4.5;   6.8;   0.0;   0;    7.700;   0;eor
      232;19900208;  10;    9.8;   8.0;   6.7;  965.10;   62.00;   6.1;   14.8;    3.8;    1.5;  19.6;   1.2;   6;    1.200;   0;eor
      232;19900209;  10;    3.4;   5.7;   6.3;  974.00;   74.00;   3.0;    7.8;    1.8;   -0.5;  11.9;   0.0;   0;    6.000;   0;eor
      232;19900210;  10;    2.8;   5.0;   5.3;  961.90;   72.00;   2.3;    7.0;   -3.8;   -4.5;   8.0;   1.6;   6;    5.300;   0;eor
      232;19900211;  10;    2.4;   6.2;   5.0;  952.20;   80.00;   5.1;    6.6;    0.0;    1.5;  17.9;   4.0;   8;    1.000;   0;eor
      232;19900212;  10;    2.3;   5.5;   7.3;  939.40;   74.00;   5.1;    5.9;   -0.8;   -2.2;  16.5;   4.8;   7;    2.800;   0;eor
      232;19900213;  10;    1.0;   5.8;   7.0;  943.70;   87.00;   3.7;    2.8;   -0.5;   -1.5;  11.0;  10.8;   8;    2.600;   5;eor
      232;19900214;  10;    2.8;   6.9;   7.7;  940.10;   86.00;   8.3;    8.5;    0.5;    0.4;  25.4;  35.5;   8;    0.000;   0;eor
      232;19900215;  10;    4.8;   7.4;   7.3;  942.00;   79.00;   8.1;   10.5;    0.1;    0.3;  27.9;  15.3;   8;    0.300;   0;eor
      232;19900216;  10;    1.9;   5.2;   6.3;  956.10;   74.00;   3.8;    4.0;    0.4;   -1.5;  14.5;   0.0;   8;    1.700;   0;eor
      232;19900217;  10;    3.2;   6.5;   5.7;  962.50;   87.00;   1.8;    6.8;   -2.8;   -4.5;   5.5;   0.2;   6;    0.800;   0;eor
      232;19900218;  10;    7.3;   8.3;   4.7;  962.70;   80.00;   2.0;   14.1;    3.1;    2.0;   6.7;   0.0;   0;    6.800;   0;eor
      232;19900219;  10;    7.8;   7.8;   5.0;  966.90;   74.00;   1.7;   13.8;    2.1;    0.6;   5.0;   0.0;   0;    2.500;   0;eor
      232;19900220;  10;    8.1;   7.9;   0.7;  973.70;   75.00;   1.5;   16.7;    2.7;    0.9;   5.7;   0.0;   0;    9.500;   0;eor
      232;19900221;  10;    7.4;   8.5;   0.0;  976.70;   82.00;   1.3;   16.6;   -0.5;   -1.8;   5.9;   0.0;   0;    8.400;   0;eor
      232;19900222;  10;    7.8;   9.1;   2.3;  983.60;   85.00;   2.4;   14.1;    4.2;    1.9;   7.9;   0.0;   0;    6.600;   0;eor
      232;19900223;  10;    4.4;   8.1;   3.0;  979.50;   93.00;   1.1;    8.8;    1.4;   -0.5;   4.9;   0.0;   0;    3.900;   0;eor
      232;19900224;  10;    7.4;   6.7;   1.0;  973.30;   70.00;   1.8;   18.2;   -2.2;   -2.6;   6.9;   0.0;   0;    8.700;   0;eor
      232;19900225;  10;   12.0;   5.8;   2.7;  961.70;   49.00;   3.3;   19.9;    1.8;    0.4;  12.1;   0.0;   0;    8.900;   0;eor
      232;19900226;  10;    8.0;   7.7;   6.0;  949.70;   67.00;  11.7;   14.1;    2.6;    8.4;  29.4;   7.3;   8;    1.900;   0;eor
      232;19900227;  10;    3.3;   6.5;   5.0;  941.60;   80.00;  11.3;   10.2;    0.5;    4.3;  34.3;   9.5;   8;    1.300;   0;eor
      232;19900228;  10;    6.1;   7.3;   7.7;  947.60;   80.00;   9.2;    8.7;    0.7;   -0.2;  28.6;   5.6;   8;    0.200;   0;eor
      232;19900301;  10;    2.4;   4.7;   5.0;  952.30;   63.00;  11.9;    9.6;   -0.2;    2.4;  36.1;   0.6;   7;    5.200;   0;eor
      232;19900302;  10;    0.2;   5.0;   3.3;  968.10;   80.00;   5.9;    2.2;   -0.4;   -1.6;  15.1;   0.5;   7;    4.600;   1;eor
      232;19900303;  10;    1.0;   4.8;   6.3;  985.40;   75.00;   4.5;    3.2;   -2.2;   -3.9;  11.8;   0.0;   7;    2.700;   0;eor
      232;19900304;  10;    1.8;   4.8;   3.7;  984.70;   70.00;   2.9;    6.6;   -2.4;   -4.3;  10.5;   0.0;   0;   10.100;   0;eor
      232;19900305;  10;    3.9;   4.7;   3.0;  976.10;   62.00;   2.8;    9.8;   -1.6;   -3.0;   9.6;   0.0;   0;    8.200;   0;eor
      232;19900306;  10;    8.1;   4.4;   7.0;  967.50;   42.00;   5.3;   11.4;    2.1;   -1.7;  15.1;   0.0;   0;    3.500;   0;eor
      232;19900307;  10;    5.6;   6.2;   2.7;  969.40;   66.00;   2.9;   11.7;    3.1;    1.2;  11.0;   0.0;   0;    8.400;   0;eor
      232;19900308;  10;    7.7;   5.6;   4.3;  967.10;   60.00;   3.0;   15.8;   -2.3;   -3.6;  14.0;   0.0;   0;    7.600;   0;eor
      232;19900309;  10;   10.5;   7.6;   6.3;  968.40;   58.00;   7.8;   14.5;    2.8;    1.4;  17.9;   0.0;   0;    5.400;   0;eor
      232;19900310;  10;    9.7;   8.2;   7.0;  976.20;   68.00;   7.0;   11.2;    6.8;    5.4;  20.0;   0.0;   6;    0.000;   0;eor
      232;19900311;  10;   10.3;   8.8;   2.0;  973.80;   70.00;   4.5;   18.7;    7.7;    5.4;  13.6;   0.0;   0;   10.600;   0;eor
      232;19900312;  10;    8.7;   8.5;   4.7;  969.20;   75.00;   2.1;   15.6;    3.8;    1.9;   6.6;   0.0;   0;    2.100;   0;eor
      232;19900313;  10;    5.4;   6.0;   2.0;  970.30;   70.00;   1.7;   13.4;   -2.8;   -3.7;   8.7;   0.0;   0;    8.400;   0;eor
      232;19900314;  10;    6.9;   9.2;   8.0;  975.20;   93.00;   1.0;    9.9;    0.9;   -0.6;   3.2;   0.7;   6;    0.000;   0;eor
      232;19900315;  10;    6.0;   7.6;   0.7;  979.80;   82.00;   1.3;   13.8;    1.0;   -0.4;   6.5;   0.0;   0;    7.500;   0;eor
      232;19900316;  10;    5.4;   7.4;   2.7;  980.50;   81.00;   0.7;   13.8;   -1.3;   -1.3;   2.2;   0.0;   0;    5.700;   0;eor
      232;19900317;  10;    7.0;   5.8;   0.0;  977.70;   63.00;   1.2;   17.3;   -3.4;   -4.4;   8.2;   0.0;   0;    9.000;   0;eor
      232;19900318;  10;    8.0;   6.7;   0.3;  978.20;   69.00;   0.9;   18.5;   -0.6;   -2.2;   3.6;   0.0;   0;   10.400;   0;eor
      232;19900319;  10;    7.8;   7.0;   0.0;  978.00;   70.00;   1.2;   18.6;    0.0;   -1.5;   3.6;   0.0;   0;   10.500;   0;eor
      232;19900320;  10;    9.9;   9.3;   7.7;  973.80;   76.00;   3.9;   14.5;    2.9;    1.4;  13.3;   1.1;   6;    0.700;   0;eor
      232;19900321;  10;   14.7;   9.5;   4.3;  967.90;   58.00;   4.6;   19.3;    8.7;    6.8;  15.0;   0.0;   0;    7.100;   0;eor
      232;19900322;  10;   14.2;  10.3;   2.0;  964.50;   69.00;   3.5;   22.5;    8.0;    5.9;  11.8;  10.7;   6;    9.100;   0;eor
      232;19900323;  10;    6.1;   7.9;   4.7;  970.10;   81.00;   2.5;   12.8;    4.0;    5.9;   9.3;   0.0;   0;    3.300;   0;eor
      232;19900324;  10;    8.0;   7.3;   0.0;  964.80;   72.00;   1.5;   15.8;    0.3;   -1.0;   5.7;   0.4;   6;    9.800;   0;eor
      232;19900325;  10;    4.1;   5.9;   6.0;  964.60;   72.00;   4.7;    8.1;    1.5;    2.7;  17.5;   1.0;   8;    5.000;   0;eor
      232;19900326;  10;    2.2;   5.9;   5.7;  964.40;   81.00;   2.3;    4.8;    1.4;   -0.5;   8.1;   0.1;   7;    0.000;   0;eor
      232;19900327;  10;    4.4;   6.0;   7.7;  962.20;   74.00;   3.8;    7.7;   -1.2;   -3.0;  14.5;   1.5;   8;    0.500;   0;eor
      232;19900328;  10;    1.4;   6.5;   7.3;  961.50;   94.00;   2.1;    4.8;    0.4;    1.6;   9.3;   2.9;   8;    0.000;   0;eor
      232;19900329;  10;    4.4;   7.8;   8.0;  971.50;   95.00;   1.6;    5.4;    0.3;   -0.8;   5.2;   4.4;   6;    0.000;   0;eor
      232;19900330;  10;    6.9;   9.0;   6.3;  976.60;   91.00;   1.1;    9.6;    5.0;    4.9;   4.5;   0.0;   0;    0.100;   0;eor
      232;19900331;  10;    7.2;   8.4;   2.7;  977.50;   83.00;   1.3;   13.7;    1.1;    1.2;   6.8;   0.0;   0;    6.200;   0;eor
      232;19900401;  10;    8.6;   9.0;   0.0;  967.70;   81.00;   1.0;   18.3;    1.8;   -0.1;   5.7;   0.0;   0;   11.000;   0;eor
      232;19900402;  10;   10.0;   8.5;   1.7;  954.90;   73.00;   1.3;   18.4;    3.0;    0.9;   5.0;   0.0;   0;   10.100;   0;eor
      232;19900403;  10;    7.8;   7.8;   7.3;  950.20;   72.00;   4.1;   15.6;    4.3;    3.1;  15.2;   2.7;   6;    2.000;   0;eor
      232;19900404;  10;    4.8;   6.0;   5.0;  960.50;   69.00;   2.5;    8.5;    2.9;    1.9;   9.8;   0.0;   6;    5.900;   0;eor
      232;19900405;  10;    3.4;   6.9;   7.3;  961.30;   88.00;   2.1;    6.3;    0.7;   -1.2;   8.9;   0.9;   6;    0.200;   0;eor
      232;19900406;  10;    4.8;   7.7;   8.0;  954.70;   90.00;   3.6;    6.9;    2.5;    2.7;   9.9;   0.8;   6;    0.000;   0;eor
      232;19900407;  10;    3.6;   7.7;   8.0;  952.50;   94.00;   3.5;    5.5;    2.3;    4.1;   7.5;   5.6;   6;    0.000;   0;eor
      232;19900408;  10;    2.9;   6.9;   7.0;  959.60;   92.00;   4.4;    3.8;    2.1;    2.3;  11.0;   1.8;   6;    0.000;   0;eor
      232;19900409;  10;    3.5;   5.3;   7.7;  955.60;   68.00;   4.2;    6.1;    0.0;   -0.5;  13.1;   0.0;   6;    0.000;   0;eor
      232;19900410;  10;    5.4;   4.9;   3.0;  955.50;   58.00;   2.6;   10.5;    0.3;   -0.6;   8.4;   1.5;   8;   10.400;   0;eor
      232;19900411;  10;    3.6;   7.3;   7.3;  955.00;   91.00;   5.2;    6.5;    0.8;    1.3;  15.4;  14.7;   8;    0.900;   0;eor
      232;19900412;  10;    3.6;   6.3;   4.7;  962.40;   79.00;   2.5;    8.5;    1.5;    0.1;   9.8;   1.4;   8;    4.100;   0;eor
      232;19900413;  10;    6.6;   7.5;   3.3;  960.20;   77.00;   2.0;   12.9;   -1.4;   -2.5;   5.1;   0.0;   0;    6.000;   0;eor
      232;19900414;  10;    5.4;   8.5;   7.0;  958.30;   89.00;   3.2;   13.7;    2.1;    0.3;  14.8;   2.1;   6;    4.800;   0;eor
      232;19900415;  10;    5.5;   7.4;   5.3;  955.40;   81.00;   4.7;    7.6;    0.6;   -0.3;  13.9;   5.6;   8;    1.400;   0;eor
      232;19900416;  10;    5.8;   7.1;   4.0;  963.40;   75.00;   4.3;    9.5;    2.5;    0.5;  15.1;   0.6;   8;    7.100;   0;eor
      232;19900417;  10;    6.2;   7.1;   5.0;  963.10;   75.00;   3.5;   11.2;    3.8;    2.2;  14.9;   4.2;   8;    9.000;   0;eor
      232;19900418;  10;    4.0;   7.3;   7.7;  961.60;   90.00;   2.2;    6.3;    0.6;    0.6;   6.8;  12.0;   8;    0.600;   0;eor
      232;19900419;  10;    5.3;   8.0;   8.0;  956.10;   90.00;   1.9;    6.8;    4.1;    4.0;   6.1;   6.2;   6;    0.000;   0;eor
      232;19900420;  10;    9.4;   7.9;   5.3;  951.40;   70.00;   4.0;   14.7;    1.2;    0.3;  14.1;   0.0;   0;    7.600;   0;eor
      232;19900421;  10;   10.0;   8.2;   4.0;  950.80;   67.00;   3.9;   15.6;    5.9;    5.0;  12.1;   1.4;   6;   10.600;   0;eor
      232;19900422;  10;   10.2;   9.2;   5.0;  953.00;   74.00;   2.1;   14.1;    6.8;    5.5;  13.7;   6.4;   6;    5.300;   0;eor
      232;19900423;  10;    8.0;  10.0;   7.7;  951.80;   91.00;   2.8;    9.8;    6.8;    6.6;  10.2;   3.9;   6;    0.100;   0;eor
      232;19900424;  10;    8.4;   9.1;   5.7;  956.40;   81.00;   3.5;   12.2;    6.5;    6.4;  10.8;   4.7;   6;    3.200;   0;eor
      232;19900425;  10;    8.5;   9.7;   7.3;  960.90;   87.00;   3.5;   12.8;    6.7;    6.0;  11.7;   1.6;   6;    2.300;   0;eor
